conversation_id,turn_index,speaker_role,TOXICITY,SEVERE_TOXICITY,IDENTITY_ATTACK,INSULT,PROFANITY,THREAT,INCOHERENT,UNSUBSTANTIAL,SPAM,INFLAMMATORY,LIKELY_TO_REJECT,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,OBSCENE,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL,SEXUALLY_EXPLICIT,FLIRTATION
4845,1,assigned_mentor,0.025320992,0.0014400482,0.0073255757,0.014808921,0.024882717,0.009178371,0.050831486,0.059382718,0.60123897,0.002793791,0.17444672,0.010164823,0.0047381516,0.003036931,0.7862953,0.23239003,0.6534473,0.7533991,0.80999947,0.85385936,0.7282416,0.018400878,0.2839115
4846,1,assigned_mentor,0.013005874,0.00091552734,0.005364689,0.008348881,0.01620627,0.0082074385,0.25908834,0.5981019,0.8011618,0.008359115,0.7874945,0.075182624,0.045026153,0.009090476,0.5084554,0.122796826,0.61802393,0.1342351,0.73337555,0.2956492,0.6926639,0.010910776,0.27104232
4847,1,assigned_mentor,0.063423134,0.0024604797,0.011099357,0.026831545,0.03840541,0.011482717,0.4703941,0.2813038,0.93607247,0.08637906,0.4311123,0.6425341,0.48891196,0.13131267,0.85313374,0.58117276,0.53220177,0.6356146,0.7140286,0.8636191,0.8563623,0.020642009,0.30932832
4847,3,assigned_mentor,0.028385026,0.0011444092,0.0061046463,0.013744914,0.021125201,0.007249452,0.6399904,0.5676044,0.93607247,0.020931369,0.20741189,0.10493309,0.114866674,0.021106837,0.8771372,0.5657983,0.73389345,0.46992385,0.8029711,0.56076294,0.8722684,0.011205662,0.23560871
4849,1,assigned_mentor,0.015519086,0.0009012222,0.0060676485,0.010020891,0.01620627,0.00866054,0.16829422,0.26962757,0.93607247,0.008424092,0.5944753,0.025243953,0.02533047,0.0011353545,0.43502206,0.10564658,0.34037396,0.7249953,0.15146351,0.88593894,0.7834606,0.011087708,0.3396289
4850,1,assigned_mentor,0.02308189,0.0015354156,0.0046987277,0.011046898,0.020578653,0.008194493,0.6818531,0.7549037,0.82518643,0.1318977,0.7011132,0.5187627,0.4786218,0.09378901,0.5176529,0.1625211,0.6060231,0.062164437,0.32634202,0.09598828,0.8190089,0.013387818,0.5180155
4851,1,assigned_mentor,0.048842013,0.0014972687,0.011173353,0.02012808,0.01941724,0.007301235,0.6834728,0.54596674,0.8532718,0.028083434,0.87923026,0.08722469,0.046476025,0.016828975,0.10090808,0.295208,0.15779504,0.12111072,0.18532889,0.35701168,0.6736567,0.008846575,0.23291966
4852,1,assigned_mentor,0.013382856,0.0010204315,0.004125261,0.008443882,0.015488927,0.008336896,0.7657633,0.7745281,0.79676366,0.043567892,0.83718836,0.11181545,0.20145324,0.03163052,0.17470787,0.08860046,0.85191965,0.043508418,0.18884696,0.023270652,0.561197,0.010497936,0.14801842
4852,3,assigned_mentor,0.07845957,0.0022125244,0.011765319,0.030816011,0.039407436,0.008440462,0.5099452,0.37332457,0.93607247,0.077822976,0.36229315,0.8130696,0.67397857,0.009277146,0.71184725,0.45045236,0.629157,0.7415089,0.67264116,0.8817191,0.6799654,0.018282922,0.31696752
4853,1,assigned_mentor,0.029917045,0.0013160706,0.007843546,0.013782915,0.017367685,0.009178371,0.7423798,0.281674,0.93607247,0.009118129,0.7863397,0.011992549,0.0043217787,0.0393609,0.23565188,0.2853879,0.1976393,0.24080224,0.5683754,0.4825737,0.7625465,0.011500548,0.4522613
4854,1,assigned_mentor,0.14429577,0.00415802,0.011691323,0.053791173,0.044668075,0.0101363575,0.3047958,0.68714136,0.31585968,0.11728021,0.9203619,0.69512975,0.58300817,0.015791003,0.09222787,0.074627586,0.85726666,0.08507854,0.17498767,0.052624706,0.56682813,0.015805881,0.35165438
4854,3,assigned_mentor,0.029092113,0.001206398,0.006289636,0.012756908,0.016821137,0.008789998,0.35510877,0.58279365,0.33315724,0.12753603,0.9203619,0.55416983,0.30499277,0.029115636,0.09478988,0.08499429,0.46981418,0.16118841,0.39312378,0.26199698,0.5705967,0.011441571,0.3149128
4854,5,assigned_mentor,0.055274166,0.0029945374,0.006992595,0.019676886,0.037904397,0.009230154,0.7954187,0.8307522,0.9058473,0.097510785,0.8218225,0.13486762,0.08824329,0.24616489,0.60266054,0.26103324,0.5015497,0.056164473,0.47583184,0.038676813,0.7356071,0.017811105,0.3058557
4855,1,assigned_mentor,0.025203144,0.0010633469,0.0075105648,0.013516913,0.016035475,0.008000307,0.47199526,0.29986674,0.57276005,0.08489913,0.46744534,0.14668605,0.06621714,0.06474804,0.27726778,0.11508169,0.8759939,0.72408247,0.2373138,0.82408947,0.8720957,0.0087286215,0.21597847
4855,2,assigned_mentor,0.08716487,0.0023460388,0.011247349,0.024640027,0.023243073,0.011793415,0.36632812,0.49512228,0.6554917,0.048412405,0.59095323,0.5908301,0.2378413,0.017509865,0.69415,0.5767649,0.73994946,0.33870208,0.5405624,0.5786217,0.8396409,0.013977589,0.28697735
4856,1,assigned_mentor,0.012691722,0.0010681152,0.0058826595,0.00810188,0.016479544,0.008414571,0.23945501,0.72937065,0.73423433,0.015405382,0.833614,0.09133574,0.04772896,0.013190733,0.0976042,0.061830893,0.57419175,0.08641244,0.5021308,0.15861952,0.6207546,0.0122672515,0.27748874
4857,1,assigned_mentor,0.079250954,0.0022602081,0.02128403,0.029383656,0.035900343,0.0091524795,0.64074665,0.40970978,0.93607247,0.038877897,0.27299547,0.3786448,0.10209546,0.00812522,0.33955175,0.31504107,0.53220177,0.84505635,0.51341206,0.9154411,0.69745296,0.015334064,0.26697138
4858,1,assigned_mentor,0.02826718,0.0014877319,0.0049577127,0.012718908,0.022218296,0.010576514,0.57829714,0.6865217,0.7350432,0.05326953,0.53543276,0.067214124,0.17014785,0.039347965,0.63716584,0.27563298,0.36691853,0.06957324,0.51878804,0.1507281,0.84821206,0.014154521,0.31073874
4859,1,assigned_mentor,0.034748793,0.0012779236,0.007917541,0.01617693,0.019212283,0.008194493,0.6952874,0.5491342,0.84927666,0.12930974,0.39260265,0.7214162,0.13542493,0.08740346,0.09350615,0.18324591,0.7780236,0.6515332,0.081538394,0.79309547,0.6752313,0.009967142,0.19337228
4861,1,assigned_mentor,0.02107848,0.0011301041,0.0052906936,0.0115029,0.01764096,0.00866054,0.3275284,0.5907861,0.7028189,0.0629133,0.53636116,0.41437003,0.32493955,0.03582845,0.16764005,0.09935612,0.8832967,0.2600025,0.4188109,0.22909802,0.66112393,0.013800657,0.32684714
4862,2,assigned_mentor,0.011686437,0.0010442734,0.003607291,0.00806388,0.01620627,0.0086087575,0.7329144,0.7345318,0.93607247,0.03300409,0.87923026,0.18606342,0.114153095,0.0379546,0.35853884,0.1665997,0.7614845,0.04802444,0.41028866,0.031652417,0.6272678,0.012326228,0.39937082
4863,2,assigned_mentor,0.020842785,0.0012683868,0.004846719,0.010096892,0.017504321,0.009385503,0.31522918,0.5544415,0.6491385,0.05910338,0.9248177,0.11358445,0.16304371,0.016991874,0.16059788,0.09321568,0.88377935,0.075921685,0.25447568,0.050705902,0.58769584,0.0129749775,0.2542634
4864,1,assigned_mentor,0.079250954,0.0019836426,0.019173764,0.029383656,0.029596692,0.00823333,0.30929863,0.27173147,0.71151346,0.02887963,0.47223654,0.24762727,0.010081031,0.008269527,0.72545767,0.21371089,0.66190493,0.78338474,0.7346476,0.86530983,0.7458697,0.013151909,0.28660497
4866,1,assigned_mentor,0.029917045,0.0012302399,0.0074365693,0.017743196,0.021466793,0.008052089,0.35502958,0.14771216,0.9761621,0.007252481,0.36367568,0.025777884,0.0108930655,0.005860009,0.44872296,0.081463896,0.72152054,0.85955304,0.60584414,0.89719856,0.58960986,0.012798046,0.40761235
4866,4,assigned_mentor,0.022610499,0.0010299683,0.0039957687,0.013592913,0.015830519,0.007793174,0.6045931,0.65068936,0.93607247,0.055121183,0.41885495,0.34276432,0.29634047,0.05238623,0.23565188,0.06570667,0.20355631,0.19985642,0.6254577,0.2188999,0.68788946,0.01020305,0.31882405
4866,6,assigned_mentor,0.026617315,0.0013065338,0.006363631,0.01302291,0.018392462,0.010265815,0.725854,0.4758824,0.9590444,0.15646978,0.653939,0.14057988,0.061502863,0.042091727,0.81025815,0.5376393,0.71297896,0.3913864,0.57774353,0.6974301,0.84680676,0.011382594,0.35900104
4867,1,assigned_mentor,0.15490346,0.002937317,0.013646871,0.0638991,0.029186781,0.009359611,0.49248737,0.7427321,0.7280349,0.13178678,0.8253492,0.7325637,0.73071176,0.031781543,0.08968788,0.1625211,0.7887714,0.10932987,0.19273871,0.21889962,0.65179896,0.014095544,0.3174233
4868,1,assigned_mentor,0.022846194,0.0012493134,0.00880549,0.011882903,0.018665737,0.007689608,0.6852908,0.58391315,0.7184698,0.11134752,0.6653153,0.19761007,0.5613726,0.1433533,0.42559898,0.08678788,0.90398,0.62599856,0.63740766,0.6480956,0.8478545,0.013623727,0.3644207
4869,1,assigned_mentor,0.12086493,0.0026130676,0.012441003,0.045593183,0.026727317,0.011146127,0.51937926,0.7448063,0.53988796,0.15524967,0.859932,0.79403466,0.72761667,0.025099609,0.16764005,0.39066955,0.7304368,0.10077741,0.21650116,0.1444597,0.6471633,0.013092931,0.23594318
4869,3,assigned_mentor,0.02249265,0.0010633469,0.0047727237,0.011844902,0.014805742,0.0077154995,0.4984867,0.7313554,0.93573916,0.08211687,0.6639867,0.32681322,0.26050147,0.03792864,0.10423975,0.07715648,0.858534,0.07980745,0.22885571,0.055537287,0.52433395,0.009731233,0.35112804
4871,1,assigned_mentor,0.0466155,0.0015926361,0.007473567,0.020192537,0.024677763,0.008168601,0.52125835,0.44559708,0.9614339,0.021601079,0.477188,0.031009978,0.01165928,0.004405845,0.09478988,0.1424192,0.74890244,0.62407845,0.06231269,0.81111467,0.7126179,0.012739069,0.29663795
4873,1,assigned_mentor,0.01237757,0.0010299683,0.0058086636,0.007987879,0.016069634,0.008298059,0.23945501,0.72937065,0.73423433,0.015405382,0.833614,0.09133574,0.04772896,0.013190733,0.10090817,0.069693916,0.5246426,0.091812566,0.5296206,0.17137475,0.6136608,0.011618502,0.28978908
4874,1,assigned_mentor,0.030859824,0.0013637543,0.010655383,0.018323302,0.022423252,0.008531082,0.56550753,0.2975655,0.8253275,0.050772883,0.27029583,0.45271194,0.17181279,0.023756424,0.77126807,0.59204286,0.8134038,0.8360619,0.6671553,0.907947,0.8775949,0.014036566,0.26563612
4875,1,assigned_mentor,0.021549871,0.0011062622,0.008879486,0.010590895,0.016547862,0.007819066,0.7598258,0.6006522,0.93607247,0.09528457,0.52907026,0.104256146,0.14079717,0.020786699,0.61986756,0.10406192,0.86758167,0.61353683,0.31707874,0.6627202,0.7913547,0.010910776,0.18045104
4875,4,assigned_mentor,0.038519915,0.0015258789,0.005956655,0.016784932,0.021876704,0.009074804,0.4379344,0.683822,0.93607247,0.08095527,0.5064032,0.4101255,0.3019075,0.05570754,0.5176505,0.122796826,0.8961275,0.1442325,0.60584414,0.12743601,0.7102933,0.012149297,0.23826005
4875,6,assigned_mentor,0.011183795,0.00089645386,0.0039402717,0.007664877,0.014839902,0.0075083673,0.6227348,0.79885787,0.8247136,0.08117221,0.72268444,0.13448228,0.09784429,0.06396744,0.16764005,0.08146396,0.807634,0.042394742,0.25881764,0.010759453,0.4982369,0.011323617,0.21674141
4875,8,assigned_mentor,0.013382856,0.0008535385,0.0052906936,0.0086718835,0.015181494,0.00780612,0.37858662,0.33270407,0.91278994,0.05444884,0.39016065,0.1533602,0.2591629,0.019357435,0.08097008,0.09043216,0.092595294,0.47384804,0.5814187,0.6576115,0.5537296,0.010969753,0.2261432
4875,11,assigned_mentor,0.030859824,0.0017166138,0.01139534,0.014428918,0.021466793,0.008414571,0.68959445,0.40430504,0.93607247,0.11641174,0.5280908,0.19543658,0.23849285,0.2586534,0.6155568,0.42329502,0.64782226,0.2677812,0.51878804,0.5063564,0.8390154,0.014921224,0.43123934
4876,1,assigned_mentor,0.031684756,0.0012493134,0.006289636,0.014960921,0.018324144,0.007793174,0.46143278,0.49495244,0.38376412,0.040877864,0.38255647,0.05991499,0.6379637,0.011445062,0.21934204,0.09228302,0.91954404,0.47188386,0.26317877,0.59461766,0.74758697,0.010910776,0.24556515
4876,3,assigned_mentor,0.043646812,0.0016117096,0.0061416444,0.018838953,0.02030538,0.008738215,0.1718003,0.6062425,0.2155733,0.1347473,0.9204527,0.7268872,0.6883474,0.033956237,0.08097008,0.06969376,0.9358556,0.09593091,0.078984834,0.051663015,0.53526694,0.011677479,0.23776713
4877,1,assigned_mentor,0.09785384,0.0021076202,0.020580608,0.028171662,0.024677763,0.0077025536,0.64590186,0.6336313,0.9127622,0.04136969,0.82172316,0.16540352,0.1099379,0.0127921235,0.21123351,0.2230082,0.1426516,0.075921565,0.21650116,0.17458853,0.6136608,0.010969753,0.22538018
4878,1,assigned_mentor,0.01646154,0.0009775162,0.0055496786,0.010476895,0.016547862,0.008582866,0.2105773,0.33103952,0.93396366,0.013079398,0.75710016,0.22785059,0.032347694,0.0011690991,0.45330453,0.122796826,0.607865,0.71715486,0.09591603,0.8697748,0.7969245,0.010379982,0.32189146
4878,3,assigned_mentor,0.0438942,0.0010967255,0.009360458,0.019676886,0.018187506,0.007586042,0.41545227,0.59065557,0.7650045,0.08406458,0.68412155,0.14245835,0.03059348,0.013649549,0.676554,0.58772796,0.6403402,0.7270008,0.6387436,0.8686646,0.8348342,0.00979021,0.22200559
4878,5,assigned_mentor,0.026028076,0.0011968613,0.0064006294,0.012528907,0.017982552,0.0077284453,0.4493001,0.6228648,0.93607247,0.033761643,0.32436252,0.31692895,0.010112998,0.0058160825,0.49014506,0.3150431,0.651571,0.4797624,0.39312562,0.61036575,0.78404444,0.011913388,0.16713299
4878,7,assigned_mentor,0.049584184,0.001783371,0.008213525,0.018838953,0.020988565,0.012699619,0.3699388,0.55254453,0.93607247,0.09218743,0.67194605,0.39370623,0.16128507,0.029731816,0.56734514,0.38564676,0.7756166,0.529146,0.6123389,0.70243853,0.75620127,0.013918612,0.40769383
4879,1,assigned_mentor,0.020842785,0.0010299683,0.004384246,0.011996903,0.0166845,0.008077981,0.55005705,0.5897789,0.8318299,0.14871454,0.74928343,0.81081116,0.6024483,0.048782207,0.24385335,0.2230082,0.76416206,0.19622535,0.47583184,0.28139487,0.69107187,0.010379982,0.32399625
4879,3,assigned_mentor,0.043646812,0.0012493134,0.005660672,0.019870255,0.017367685,0.007314181,0.3850948,0.68362725,0.41063833,0.13306175,0.82693756,0.19233836,0.72761667,0.027441543,0.27303895,0.07972708,0.9483777,0.32584408,0.34511116,0.27785072,0.72013307,0.010615891,0.22477782
4880,1,assigned_mentor,0.09872158,0.0028419495,0.0069185994,0.035553806,0.027137227,0.010835429,0.7013918,0.68579394,0.93607247,0.10330585,0.8831318,0.4756662,0.62692595,0.05445489,0.49471286,0.33486494,0.7627869,0.17851007,0.44477856,0.33297575,0.80956876,0.015805881,0.2472111
4881,1,assigned_mentor,0.029445656,0.0014305115,0.0061046463,0.018001022,0.023652986,0.008531082,0.45241925,0.38048705,0.94171584,0.019779442,0.5854045,0.61959773,0.15767604,0.0024488247,0.76129895,0.13451281,0.73274064,0.86352307,0.7706472,0.9226633,0.77588385,0.014862247,0.32128203
4882,1,assigned_mentor,0.034041706,0.0019264221,0.007732552,0.015644927,0.037904397,0.010731863,0.7025748,0.2990977,0.9003346,0.09131918,0.6758397,0.3944784,0.22508602,0.100027695,0.5084554,0.21371089,0.3370784,0.81753993,0.47583103,0.88489026,0.80839056,0.02146769,0.4061127
4883,1,assigned_mentor,0.054284602,0.0016021729,0.012139536,0.022770792,0.019622196,0.0076507707,0.70429534,0.6042599,0.8367179,0.039255038,0.7988407,0.07273881,0.1463555,0.024895335,0.28575867,0.41350082,0.38675448,0.18201867,0.2763869,0.35015285,0.7390203,0.008315781,0.18256496
4885,1,assigned_mentor,0.025320992,0.0012159348,0.008102531,0.014580919,0.019143965,0.008492245,0.6876196,0.50259817,0.83677614,0.16779815,0.5279933,0.8222935,0.59201556,0.041796364,0.60265833,0.58117276,0.6403402,0.82788754,0.44040865,0.92442656,0.88957584,0.012208274,0.28294703
4885,3,assigned_mentor,0.023788974,0.00096797943,0.0065486208,0.0118069025,0.015215653,0.008000307,0.53020537,0.44128597,0.8043892,0.06026034,0.26942843,0.060015112,0.026173942,0.043401558,0.19607584,0.23239003,0.78233105,0.4159453,0.0684207,0.5127277,0.68948036,0.009849187,0.33330533
4886,1,assigned_mentor,0.019980038,0.0012588501,0.0047727237,0.009906891,0.017094411,0.009307829,0.44417697,0.6183609,0.63267505,0.07574377,0.9215016,0.24396327,0.25598636,0.023583189,0.16059788,0.10248536,0.8789291,0.06584055,0.22885463,0.051663015,0.5857847,0.012444182,0.24237771
4888,1,assigned_mentor,0.044883765,0.002002716,0.008213525,0.019354604,0.029596692,0.009048914,0.689623,0.34612054,0.8253275,0.014114281,0.39203486,0.29168123,0.08454751,0.0071471888,0.6906226,0.26587802,0.73850685,0.86694163,0.68784124,0.9001809,0.8692408,0.020170191,0.3164039
4889,1,assigned_mentor,0.02873857,0.0013542175,0.0071775843,0.01617693,0.019485557,0.008815889,0.4419153,0.4485979,0.6540064,0.31958723,0.5279933,0.9036409,0.49516723,0.16718207,0.22748208,0.35500538,0.63008696,0.86299527,0.44477856,0.907947,0.74987966,0.011618502,0.2311817
4889,3,assigned_mentor,0.02308189,0.0009536743,0.0047727237,0.012680908,0.015523086,0.006757513,0.5002203,0.40541908,0.52208024,0.15328151,0.29639494,0.78359437,0.35469747,0.024776151,0.67304623,0.3298799,0.91253346,0.71077883,0.6685254,0.706008,0.87071306,0.008315781,0.2263403
4890,1,assigned_mentor,0.032156147,0.0013923645,0.0076215584,0.016860934,0.020851927,0.009644418,0.7148363,0.39491206,0.93488115,0.15494697,0.6637878,0.61974937,0.07745262,0.060405526,0.118925996,0.13845639,0.72813344,0.85261095,0.3689461,0.92442656,0.7747205,0.0122672515,0.3876753
4891,1,assigned_mentor,0.012063419,0.00094890594,0.0046987277,0.007987879,0.016137952,0.008582866,0.3249905,0.62983215,0.8253275,0.020972328,0.80974853,0.08829269,0.16277407,0.015062926,0.2520815,0.06969376,0.82331,0.06707845,0.44040865,0.09714093,0.6394719,0.012208274,0.25036454
4892,1,assigned_mentor,0.017718147,0.0012111664,0.008916483,0.010058892,0.017709278,0.009178371,0.52962375,0.24601203,0.8036737,0.033372726,0.3666002,0.06589882,0.23937552,0.032678995,0.62418395,0.31996724,0.6208023,0.76332414,0.48033276,0.8697748,0.87433606,0.014036566,0.5128277
4893,1,assigned_mentor,0.038048524,0.0015640259,0.009212466,0.018967867,0.022423252,0.008919456,0.5182774,0.20128836,0.8555562,0.0726276,0.3919137,0.3084051,0.100163445,0.09889337,0.38714695,0.4405168,0.7572163,0.8428843,0.276386,0.909846,0.6471623,0.01332884,0.28286883
4893,4,assigned_mentor,0.038519915,0.0017929077,0.010655383,0.01961243,0.024814399,0.009618527,0.49722907,0.30855346,0.7683708,0.02408546,0.27163887,0.3808719,0.02573908,0.04690681,0.6069521,0.20909315,0.8670826,0.6607254,0.7325282,0.80514944,0.8568889,0.016985426,0.33618364
4893,6,assigned_mentor,0.024613906,0.0009822845,0.0065856185,0.014428918,0.0147374235,0.0073789097,0.35221726,0.4183529,0.6970763,0.023510253,0.39574042,0.27969584,0.008622138,0.032955352,0.7687722,0.45544556,0.73648787,0.7338428,0.6162566,0.71099246,0.84852564,0.008610667,0.2847945
4893,8,assigned_mentor,0.029799197,0.0011777878,0.012061302,0.014504919,0.018597418,0.008065036,0.46768805,0.22218548,0.9343726,0.015722124,0.27067903,0.022453183,0.011005671,0.02906719,0.6625515,0.52482206,0.674164,0.8193502,0.47583184,0.79188174,0.84007144,0.011382594,0.36531252
4894,1,assigned_mentor,0.01822079,0.0010871887,0.0049577127,0.00975489,0.015488927,0.008440462,0.60926485,0.751994,0.5951788,0.04629782,0.87923026,0.089562304,0.13713178,0.04122096,0.3348248,0.11125275,0.89378375,0.07850579,0.46687654,0.051663015,0.66737586,0.009082484,0.26646265
4894,3,assigned_mentor,0.104361884,0.002632141,0.007732552,0.04852104,0.024541125,0.008220384,0.2330864,0.74229467,0.6224774,0.047089323,0.75322235,0.3164986,0.59201556,0.01391062,0.25208217,0.10744284,0.81657475,0.22570133,0.5759005,0.2006432,0.658008,0.013210886,0.29004598
4895,1,assigned_mentor,0.05824285,0.0018405914,0.010729378,0.024124376,0.023789622,0.010214032,0.3613081,0.5433528,0.81689316,0.09693084,0.64709365,0.41354918,0.18264142,0.008158772,0.5268719,0.56143147,0.5952217,0.6573366,0.40605304,0.847137,0.8639349,0.013859635,0.31248695
4896,1,assigned_mentor,0.01859777,0.0009059906,0.005956655,0.011236899,0.016752819,0.00789674,0.27103737,0.25799772,0.989899,0.010275453,0.8060404,0.007407622,0.011339489,0.0047420943,0.5038678,0.45544556,0.58407766,0.7187951,0.6427608,0.76975995,0.842261,0.009023507,0.2113552
4897,1,assigned_mentor,0.013131535,0.00076293945,0.0036812867,0.008918885,0.014327513,0.0077025536,0.4825135,0.73515296,0.823225,0.06786057,0.8628097,0.44240195,0.37003046,0.023133952,0.2438519,0.08860046,0.88762033,0.10077714,0.22052856,0.07815442,0.65800804,0.0080798725,0.20240538
4897,4,assigned_mentor,0.022728346,0.0009965897,0.0058086636,0.013820915,0.018187506,0.007741391,0.21507469,0.22923298,0.9590444,0.0068354555,0.165604,0.052705564,0.014129876,0.0057868706,0.8598711,0.2371112,0.8416336,0.85609126,0.7798402,0.89719856,0.8482616,0.009318393,0.36124292
4897,6,assigned_mentor,0.023199737,0.0013542175,0.005253696,0.011540901,0.019690514,0.009385503,0.41459632,0.39895087,0.64350563,0.053412184,0.43666494,0.47913867,0.7164479,0.058479574,0.7637875,0.35500538,0.7220951,0.16807328,0.59622604,0.1649775,0.7613911,0.013800657,0.24433424
4898,1,assigned_mentor,0.022256956,0.0014305115,0.013345404,0.011578901,0.01887069,0.009566744,0.40962502,0.16527432,0.5092694,0.01361894,0.27315688,0.02217463,0.05486775,0.010750945,0.78002304,0.2707451,0.6001889,0.79867184,0.62810177,0.89719856,0.84735805,0.013505772,0.40927073
4899,1,assigned_mentor,0.051563308,0.0019836426,0.006474625,0.023221988,0.026180768,0.009877442,0.49769172,0.11848039,0.8354191,0.018421816,0.62473047,0.07929539,0.04397956,0.0060224407,0.4304413,0.3051104,0.8439587,0.55073655,0.32634202,0.55974716,0.7384509,0.014272475,0.22472063
4899,3,assigned_mentor,0.01218908,0.0010538101,0.0036627878,0.007911879,0.015386449,0.008686432,0.54970104,0.751994,0.71757287,0.05740228,0.5279933,0.09147923,0.13348201,0.059275534,0.8001441,0.3703159,0.5271598,0.04462844,0.5993944,0.09829796,0.8600013,0.012149297,0.22207692
4899,5,assigned_mentor,0.04760506,0.0022602081,0.0075105648,0.021610579,0.027000591,0.010964886,0.49572188,0.3394879,0.744525,0.05905858,0.58777666,0.64005655,0.20793858,0.008348113,0.7285458,0.35500538,0.5952217,0.6049373,0.52419126,0.8437257,0.8666356,0.018636785,0.33701852
4900,1,assigned_mentor,0.010492661,0.0009202957,0.003866276,0.007645877,0.015283971,0.008336896,0.49195954,0.6833338,0.93607247,0.03417289,0.948278,0.17348014,0.26003703,0.015928537,0.669544,0.3499417,0.8645811,0.08775315,0.4535681,0.0814101,0.7881361,0.0108517995,0.17681001
4901,1,assigned_mentor,0.01608456,0.0010919571,0.004994711,0.009431887,0.01627459,0.0086087575,0.52232695,0.7599688,0.7029412,0.058650866,0.8944726,0.42906007,0.24164297,0.024241168,0.2438519,0.08588869,0.8108081,0.050319206,0.20058139,0.048805337,0.67051274,0.011913388,0.35250226
4901,3,assigned_mentor,0.011937759,0.00082969666,0.0043102503,0.008006879,0.014771583,0.007081157,0.41660422,0.73413706,0.74885225,0.016086567,0.766772,0.122666635,0.010735852,0.01573098,0.36330548,0.09935597,0.5791392,0.0877528,0.4535681,0.06863398,0.72767574,0.009200439,0.20343493
4902,1,assigned_mentor,0.038519915,0.0016117096,0.010729378,0.020192537,0.023516348,0.0086087575,0.6982871,0.29578814,0.9761621,0.027638713,0.537332,0.08071792,0.16426286,0.0706357,0.5268719,0.08860046,0.73475796,0.8809019,0.6589699,0.91078913,0.84089214,0.016159745,0.2615385
4903,1,assigned_mentor,0.055026773,0.001783371,0.008731495,0.025155678,0.02167175,0.00866054,0.51662487,0.679155,0.734465,0.14597923,0.8039846,0.78376204,0.7572944,0.038988303,0.09222787,0.28050852,0.8268308,0.48173836,0.29427806,0.5921906,0.6910708,0.012621114,0.25259867
4905,2,assigned_mentor,0.022846194,0.0010442734,0.0055866763,0.011882903,0.016821137,0.007689608,0.45445532,0.6567621,0.74135095,0.0797235,0.35803947,0.4367299,0.3088582,0.014194349,0.7471439,0.15846251,0.88809794,0.32401964,0.7065409,0.5327887,0.8181226,0.009849187,0.2514327
4906,1,assigned_mentor,0.06500591,0.0018405914,0.007473567,0.026315894,0.024131214,0.009307829,0.29771018,0.6892943,0.7306086,0.04427198,0.81237084,0.49496782,0.31834713,0.03840231,0.36807975,0.14640121,0.5779061,0.1715376,0.62677896,0.31182587,0.73617506,0.009141461,0.30920678
4907,1,assigned_mentor,0.02638162,0.0012969971,0.0045137387,0.012946909,0.017026093,0.008789998,0.518844,0.7589783,0.7782611,0.06928837,0.8835849,0.6692194,0.21878006,0.019305179,0.10759918,0.08678792,0.8832967,0.042394742,0.090372846,0.045988884,0.64408094,0.011500548,0.17153028
4908,1,assigned_mentor,0.028149333,0.0014972687,0.006289636,0.013820915,0.019758832,0.009178371,0.7093745,0.7499901,0.8253275,0.082228534,0.84656245,0.1755803,0.48018184,0.032978244,0.09925267,0.081463896,0.8416336,0.033701003,0.085893005,0.015323418,0.6066045,0.013210886,0.20932612
4908,3,assigned_mentor,0.01438814,0.0011348724,0.003866276,0.009051885,0.016479544,0.00814271,0.56488544,0.7784997,0.7481369,0.02922345,0.44778293,0.06173103,0.0869753,0.027483005,0.78755045,0.18747866,0.66567165,0.06216477,0.34985238,0.056517124,0.8703669,0.011854411,0.3591152
4909,1,assigned_mentor,0.01834645,0.0012969971,0.0053276913,0.010172892,0.017572641,0.009256045,0.6289588,0.72937065,0.93607247,0.04859207,0.90464354,0.1228316,0.22240774,0.021235472,0.11892864,0.09043232,0.84781986,0.033701215,0.0815385,0.020841356,0.66112393,0.013151909,0.22441891
4909,3,assigned_mentor,0.017341165,0.0010919571,0.008324518,0.009526889,0.015967157,0.0083886795,0.27859315,0.59352374,0.93607247,0.0115525555,0.62281156,0.08226355,0.02365456,0.012874492,0.29854152,0.09135519,0.86382824,0.11509684,0.2501548,0.12437437,0.7625465,0.010321004,0.2383467
4909,6,assigned_mentor,0.023906821,0.001411438,0.0066596144,0.013592913,0.021330157,0.009411395,0.63507974,0.51922,0.8253275,0.016024198,0.65407217,0.3041668,0.22826841,0.0051599923,0.32069227,0.20909315,0.56906575,0.8401615,0.5777437,0.91727215,0.7948711,0.013387818,0.42433846
4910,1,assigned_mentor,0.05725329,0.0015640259,0.016259583,0.02012808,0.017436003,0.008375733,0.5499422,0.76554453,0.85233796,0.06768424,0.7754583,0.29967675,0.07608953,0.04335851,0.13270669,0.078865424,0.3602534,0.1442325,0.19273907,0.27608082,0.60836476,0.008787598,0.22646008
